column_name,row_index,violated_rule
ibu,123,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,124,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,125,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,126,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,127,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,133,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,141,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,142,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,143,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,152,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,156,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,157,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,158,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,159,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,160,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,161,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,162,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,170,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,173,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,174,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,175,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,176,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,177,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,178,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,182,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,186,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,188,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,193,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,203,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,205,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,206,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,207,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,208,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,217,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,218,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,219,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,220,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,221,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,222,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,224,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,226,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,234,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,235,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,236,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,237,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,238,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,241,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,243,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,244,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,245,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,247,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,248,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,260,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,272,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,273,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,274,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,286,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,289,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,290,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,292,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,293,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,294,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,295,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,296,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,297,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,298,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,299,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,300,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,301,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,302,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,307,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,308,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,315,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,316,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,317,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,318,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,319,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,323,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,324,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,325,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,326,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,327,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,328,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,329,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,330,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,333,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,340,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,341,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,342,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,343,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,345,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,347,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,348,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,349,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,350,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,351,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,352,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,357,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,358,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,368,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,369,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,370,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,375,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,377,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,382,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,386,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,387,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,388,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,389,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,390,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,391,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,392,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,393,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,394,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,395,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,396,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,397,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,398,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,399,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,400,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,401,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,402,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,403,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,404,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,405,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,406,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,407,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,408,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,409,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,410,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,411,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,412,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,413,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,414,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,415,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,416,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,417,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,418,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,419,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,420,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,421,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,422,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,423,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,424,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,425,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,426,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,427,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,428,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,429,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,430,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,431,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,432,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,433,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,434,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,435,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,436,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,437,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,438,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,439,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,440,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,441,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,442,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,443,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,444,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,445,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,446,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,447,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,448,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,449,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,450,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,451,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,452,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,455,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,458,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,460,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,461,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,462,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,463,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,464,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,466,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,470,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,471,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,475,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,476,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,477,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,480,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,481,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,484,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,488,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,489,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,490,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,491,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,492,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,493,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,494,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,495,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,496,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,497,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,498,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,505,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,518,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,519,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,520,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,521,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,522,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,523,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,537,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,538,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,539,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,540,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,541,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,542,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,543,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,544,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,546,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,547,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,552,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,553,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,554,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,555,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,556,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,557,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,558,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,559,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,560,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,563,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,564,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,566,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,571,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,572,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,581,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,585,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,588,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,593,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,596,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,597,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,601,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,602,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,603,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,604,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,607,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,611,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,612,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,616,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,619,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,623,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,624,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,625,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,626,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,627,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,628,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,629,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,639,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,643,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,644,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,645,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,646,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,647,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,648,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,649,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,654,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,655,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,656,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,658,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,661,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,663,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,664,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,665,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,666,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,667,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,668,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,669,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,670,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,671,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,674,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,675,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,676,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,677,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,678,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,679,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,680,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,683,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,686,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,687,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,688,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,689,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,690,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,691,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,692,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,693,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,695,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,698,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,699,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,701,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,710,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,711,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,717,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,723,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,726,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,728,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,729,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,730,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,731,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,732,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,733,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,734,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,735,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,736,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,743,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,745,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,746,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,747,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,748,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,750,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,752,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,753,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,754,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,755,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,756,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,757,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,762,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,763,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,764,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,766,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,767,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,768,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,769,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,770,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,782,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,783,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,785,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,786,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,787,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,788,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,791,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,794,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,796,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,798,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,800,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,801,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,802,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,803,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,806,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,807,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,809,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,812,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,813,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,816,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,818,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,819,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,820,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,821,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,824,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,825,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,826,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,827,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,828,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,829,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,830,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,831,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,832,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,833,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,834,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,836,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,847,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,848,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,849,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,851,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,854,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,858,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,859,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,863,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,868,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,870,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,874,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,875,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,876,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,885,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,899,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,921,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,922,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,923,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,924,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,948,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,949,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,950,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,951,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,952,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,953,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,955,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,956,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,960,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,963,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,964,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,967,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,982,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,984,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,987,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
ibu,992,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
