id,name,year,release_date,director,creator,actors,full_cast,language,country,duration,rating_value,rating_count,review_count,genre,filming_locations,description
tt0048605,The Seven Year Itch,1955,3 June 1955 (USA),Billy Wilder,"Billy Wilder,George Axelrod","Marilyn Monroe,Tom Ewell,Evelyn Keyes","Marilyn Monroe,Tom Ewell,Evelyn Keyes,Sonny Tufts,Robert Strauss,Oskar Homolka,Marguerite Chapman,Victor Moore,Dolores Rosedale,Donald MacBride,Carolyn Jones",English,USA,105 min,7.3,"23,414","121 user,78 critic","Comedy,Romance","Stage 10, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","When his family goes away for the summer, a so far faithful husband is tempted by a beautiful neighbor."
tt0124198,Very Bad Things,1998,25 November 1998 (USA),Peter Berg,Peter Berg,"Christian Slater,Daniel Stern,Cameron Diaz","Jon Favreau,Leland Orser,Cameron Diaz,Christian Slater,Rob Brownstein,Jeremy Piven,Daniel Stern,Jeanne Tripplehorn,Joey Zimmerman,Tyler Cole Malinger,Kobe Tai,Russell B. McKenzie,Pancho Demmings,Blake Gibbons,Angelo Di Mascio Jr.",English,USA,100 min,6.3,"38,298","478 user,98 critic","Comedy,Crime,Thriller","Santa Clarita, California, USA",A prostitute is killed during a bachelor party and the attendees turn on each other as the wedding approaches.
tt0114319,Sabrina,1995,15 December 1995 (USA),Sydney Pollack,"Samuel A. Taylor,Billy Wilder","Harrison Ford,Julia Ormond,Greg Kinnear","Harrison Ford,Julia Ormond,Greg Kinnear,Nancy Marchand,John Wood,Richard Crenna,Angie Dickinson,Lauren Holly,Dana Ivey,Miriam Colon,Elizabeth Franz,Fanny Ardant,Valérie Lemercier,Patrick Bruel,Becky Ann Baker","English,French","Germany,USA",127 min,6.2,"28,181","112 user,48 critic","Comedy,Drama","399 Park Avenue, Manhattan, New York City, New York, USA","An ugly duckling having undergone a remarkable change, still harbors feelings for her crush: a carefree playboy, but not before his business-focused brother has something to say about it."
tt0054698,Breakfast at Tiffany's,1961,4 November 1961 (Japan),Blake Edwards,"Truman Capote,George Axelrod","Audrey Hepburn,George Peppard,Patricia Neal","Audrey Hepburn,George Peppard,Patricia Neal,Buddy Ebsen,Martin Balsam,José Luis de Vilallonga,John McGiver,Alan Reed,Dorothy Whitney,Beverly Powers,Stanley Adams,Claude Stroud,Elvia Allman,Orangey,Mickey Rooney","English,Portuguese",USA,115 min,7.8,"112,327","344 user,149 critic","Comedy,Drama,Romance","167 East 71st Street, Manhattan, New York City, New York, USA",A young New York socialite becomes interested in a young man who has moved into her apartment building.
tt0058453,Paris When It Sizzles,1964,8 April 1964 (USA),Richard Quine,"Julien Duvivier,Henri Jeanson","William Holden,Audrey Hepburn,Grégoire Aslan","William Holden,Audrey Hepburn,Grégoire Aslan,Raymond Bussières,Christian Duvaleix,Michel Thomass,Dominique Boschero,Evi Marandi,Noel Coward",English,USA,110 min,6.4,"5,235","66 user,19 critic","Comedy,Romance","Hôtel du Cap, Antibes, Alpes-Maritimes, France",The sprightly young assistant of a Hollywood screenwriter helps him over his writer's block by acting out his fantasies of possible plots.
tt0046250,Roman Holiday,1953,2 September 1953 (USA),William Wyler,"Ian McLellan Hunter,John Dighton","Gregory Peck,Audrey Hepburn,Eddie Albert","Gregory Peck,Audrey Hepburn,Eddie Albert,Hartley Power,Harcourt Williams,Margaret Rawlings,Tullio Carminati,Paolo Carlini,Claudio Ermelli,Paola Borboni,Alfredo Rizzo,Laura Solari,Gorella Gori","English,Italian,German",USA,118 min,8.1,"89,622","212 user,101 critic","Comedy,Romance","Viale del Policlinico, Rome, Lazio, Italy",A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.
tt0050658,Love in the Afternoon,1957,30 June 1957 (USA),Billy Wilder,"Billy Wilder,I.A.L. Diamond","Gary Cooper,Audrey Hepburn,Maurice Chevalier","Gary Cooper,Audrey Hepburn,Maurice Chevalier,John McGiver,Van Doude,Lise Bourdin,Olga Valéry,The Gypsies","English,French",USA,130 min,7.3,"9,398","88 user,40 critic","Comedy,Romance,Drama","Château de Vitry, Gambais, Yvelines, France","Director Billy Wilder salutes his idol, Ernst Lubitsch, with this comedy about a middle-aged playboy fascinated by the daughter of a private detective who has been hired to entrap him with the wife of a client."
tt0050419,Funny Face,1957,13 February 1957 (USA),Stanley Donen,Leonard Gershe,"Audrey Hepburn,Fred Astaire,Kay Thompson","Audrey Hepburn,Fred Astaire,Kay Thompson,Michel Auclair,Robert Flemyng,Dovima,Suzy Parker,Sunny Hartnett,Jean Del Val,Virginia Gibson,Sue England,Ruta Lee,Alex Gerry,Iphigenie Castiglioni","English,French",USA,103 min,7.1,"17,369","124 user,75 critic","Comedy,Musical,Romance","Champs Elysées, Paris 8, Paris, France",An impromptu fashion shoot at a book store brings about a new fashion model discovery in the shop clerk.
tt0062467,Wait Until Dark,1967,26 October 1967 (USA),Terence Young,"Frederick Knott,Robert Carrington","Audrey Hepburn,Alan Arkin,Richard Crenna","Audrey Hepburn,Alan Arkin,Richard Crenna,Efrem Zimbalist Jr.,Jack Weston,Samantha Jones,Julie Herrod",English,USA,108 min,7.9,"19,226","154 user,56 critic","Crime,Drama,Thriller","5 St. Luke's Place, Manhattan, New York City, New York, USA",A recently blinded woman is terrorized by a trio of thugs while they search for a heroin stuffed doll they believe is in her apartment.
tt0060522,How to Steal a Million,1966,19 August 1966 (UK),William Wyler,"George Bradshaw,Harry Kurnitz","Audrey Hepburn,Peter O'Toole,Eli Wallach","Audrey Hepburn,Peter O'Toole,Eli Wallach,Hugh Griffith,Charles Boyer,Fernand Gravey,Marcel Dalio,Jacques Marin,Moustache,Roger Tréville,Edward Malin,Bert Bertram",English,USA,123 min,7.6,"15,286","87 user,22 critic","Comedy,Crime,Romance","Paris, France","Romantic comedy about a woman who must steal a statue from a Paris museum to help conceal her father's art forgeries, and the man who helps her."
tt0056923,Charade,1963,5 December 1963 (USA),Stanley Donen,"Peter Stone,Peter Stone","Cary Grant,Audrey Hepburn,Walter Matthau","Cary Grant,Audrey Hepburn,Walter Matthau,James Coburn,George Kennedy,Dominique Minot,Ned Glass,Jacques Marin,Paul Bonifas,Thomas Chelimsky","English,French,German,Italian",USA,113 min,8.0,"46,303","250 user,105 critic","Comedy,Mystery,Romance","24 Rue Censier, Paris, France","Romance and suspense in Paris, as a woman is pursued by several men who want a fortune her murdered husband had stolen. Who can she trust?"
tt0025316,It Happened One Night,1934,23 February 1934 (USA),Frank Capra,"Robert Riskin,Samuel Hopkins Adams","Clark Gable,Claudette Colbert,Walter Connolly","Clark Gable,Claudette Colbert,Walter Connolly,Roscoe Karns,Jameson Thomas,Alan Hale,Arthur Hoyt,Blanche Friderici,Charles C. Wilson",English,USA,105 min,8.2,"58,168","229 user,112 critic","Comedy,Romance","Santa Anita Ave in Arcadia, California, USA","A spoiled heiress, running away from her family, is helped by a man who is actually a reporter in need of a story."
tt0042192,All About Eve,1950,15 January 1951 (Sweden),Joseph L. Mankiewicz,Joseph L. Mankiewicz,"Bette Davis,Anne Baxter,George Sanders","Bette Davis,Anne Baxter,George Sanders,Celeste Holm,Gary Merrill,Hugh Marlowe,Gregory Ratoff,Barbara Bates,Marilyn Monroe,Thelma Ritter,Walter Hampden,Randy Stuart,Craig Hill,Leland Harris,Barbara White","English,French",USA,138 min,8.4,"75,716","304 user,111 critic",Drama,"242 West 45th Street, Manhattan, New York City, New York, USA",An ingenue insinuates herself in to the company of an established but aging stage actress and her circle of theater friends.
tt0050083,12 Angry Men,1957,April 1957 (USA),Sidney Lumet,Reginald Rose,"Henry Fonda,Lee J. Cobb,Martin Balsam","Martin Balsam,John Fiedler,Lee J. Cobb,E.G. Marshall,Jack Klugman,Edward Binns,Jack Warden,Henry Fonda,Joseph Sweeney,Ed Begley,George Voskovec,Robert Webber",English,USA,96 min,8.9,"396,052","824 user,169 critic","Crime,Drama","New York County Courthouse - 60 Centre Street, New York City, New York, USA",A dissenting juror in a murder trial slowly manages to convince the others that the case is not as obviously clear as it seemed in court.
tt0036755,The Desert Song,1943,22 September 1944 (Sweden),Robert Florey,"Robert Buckner,Oscar Hammerstein II","Dennis Morgan,Irene Manning,Bruce Cabot","Dennis Morgan,Irene Manning,Bruce Cabot,Lynne Overman,Gene Lockhart,Faye Emerson,Victor Francen,Curt Bois,Jack La Rue,Marcel Dalio,Nestor Paiva",English,USA,95 min,6.9,116,"28 user,3 critic",Musical,"Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA","Paul Hudson, leads a group of desert bandits against some Nazis, who want to use them as cheap labor for their railroad."
tt0035093,Mrs. Miniver,1942,1 December 1942 (Sweden),William Wyler,"Arthur Wimperis,George Froeschel","Greer Garson,Walter Pidgeon,Teresa Wright","Greer Garson,Walter Pidgeon,Teresa Wright,Dame May Whitty,Reginald Owen,Henry Travers,Richard Ney,Henry Wilcoxon,Christopher Severn,Brenda Forbes,Clare Sandars,Marie De Becker,Helmut Dantine,John Abbott,Connie Leon","English,German",USA,134 min,7.6,"10,671","82 user,49 critic","Drama,War","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",A British family struggles to survive the first months of World War II.
tt0032976,Rebecca,1940,12 April 1940 (USA),Alfred Hitchcock,"Daphne Du Maurier,Robert E. Sherwood","Laurence Olivier,Joan Fontaine,George Sanders","Laurence Olivier,Joan Fontaine,George Sanders,Judith Anderson,Nigel Bruce,Reginald Denny,C. Aubrey Smith,Gladys Cooper,Florence Bates,Melville Cooper,Leo G. Carroll,Leonard Carey,Lumsden Hare,Edward Fielding,Philip Winter","English,French",USA,130 min,8.2,"79,831","263 user,139 critic","Film-Noir,Mystery,Thriller","Big Sur, California, USA",A self-conscious bride is tormented by the memory of her husband's dead first wife.
tt0066249,The Private Life of Sherlock Holmes,1970,29 October 1970 (USA),Billy Wilder,"Arthur Conan Doyle,Billy Wilder","Robert Stephens,Christopher Lee,Colin Blakely","Robert Stephens,Colin Blakely,Geneviève Page,Christopher Lee,Tamara Toumanova,Clive Revill,Irene Handl,Mollie Maureen,Stanley Holloway,Catherine Lacey,Peter Madden,Michael Balfour,James Copeland,John Garrie,Godfrey James","English,Russian,French,German","UK,USA",125 min,7.2,"7,223","80 user,57 critic","Adventure,Comedy,Crime","Inverness, Highland, Scotland, UK","When a bored Holmes eagerly takes the case of Gabrielle Valladon after an attempt on her life, the search for her missing husband leads to Loch Ness and the legendary monster."
tt0057187,Irma la Douce,1963,5 June 1963 (USA),Billy Wilder,"Alexandre Breffort,Billy Wilder","Jack Lemmon,Shirley MacLaine,Lou Jacobi","Jack Lemmon,Shirley MacLaine,Lou Jacobi,Bruce Yarnell,Herschel Bernardi,Hope Holiday,Joan Shawlee,Grace Lee Whitney,Paul Dubov,Howard McNear,Cliff Osmond,Diki Lerner,Herb Jones,Ruth Earl,Jane Earl",English,USA,147 min,7.4,"12,046","57 user,35 critic","Comedy,Romance","Samuel Goldwyn Studios - 7200 Santa Monica Boulevard, West Hollywood, California, USA","In Paris, an ex-cop falls in love with a prostitute, and tries to get her out of that life by paying for all of her time. Not so easy..."
tt0029870,Angels with Dirty Faces,1938,26 November 1938 (USA),Michael Curtiz,"John Wexley,Warren Duff","James Cagney,Pat O'Brien,Humphrey Bogart","James Cagney,Pat O'Brien,Humphrey Bogart,Ann Sheridan,George Bancroft,The 'Dead End' Kids,Billy Halop,Bobby Jordan,Leo Gorcey,Gabriel Dell,Huntz Hall,Bernard Punsly,Joe Downing,Edward Pawley,Adrian Morris",English,USA,97 min,8.0,"15,100","128 user,39 critic","Crime,Drama,Film-Noir","Sing Sing Penitentiary - 354 Hunter Street, Ossining, New York, USA",A priest tries to stop a gangster from corrupting a group of street kids.
tt0050825,Paths of Glory,1957,25 October 1957 (West Germany),Stanley Kubrick,"Stanley Kubrick,Calder Willingham","Kirk Douglas,Ralph Meeker,Adolphe Menjou","Kirk Douglas,Ralph Meeker,Adolphe Menjou,George Macready,Wayne Morris,Richard Anderson,Joe Turkel,Christiane Kubrick,Jerry Hausner,Peter Capell,Emile Meyer,Bert Freed,Kem Dibbs,Timothy Carey,Fred Bell","English,German,Latin",USA,88 min,8.5,"108,510","339 user,139 critic","Comedy,Drama,War","Munich, Bavaria, Germany","Based on the 1935 novel of the same name, it tells the story of an ill-fated assault on German forces by French soldiers, and the grippling consequences those soldiers face when they refuse to follow through with it."
tt0021749,City Lights,1931,7 March 1931 (USA),Charles Chaplin,Charles Chaplin,"Charles Chaplin,Virginia Cherrill,Florence Lee","Virginia Cherrill,Florence Lee,Harry Myers,Al Ernest Garcia,Hank Mann,Charles Chaplin",English,USA,87 min,8.6,"95,113","207 user,135 critic","Comedy,Drama,Romance","Chaplin Studios - 1416 N. La Brea Avenue, Hollywood, Los Angeles, California, USA","With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically."
tt0233469,Collateral Damage,2002,8 February 2002 (USA),Andrew Davis,"Ronald Roose,David Griffiths","Arnold Schwarzenegger,John Leguizamo,Francesca Neri","Arnold Schwarzenegger,Francesca Neri,Elias Koteas,Cliff Curtis,John Leguizamo,John Turturro,Jsu Garcia,Tyler Posey,Michael Milhoan,Rick Worthy,Raymond Cruz,Lindsay Frost,Ethan Dampf,Jorge Zepeda,Miguel Sandoval","English,Spanish",USA,108 min,5.5,"58,296","332 user,133 critic","Action,Drama,Thriller","La Antigua, Veracruz, Mexico","After his family is killed by a terrorist act, a firefighter goes in search of the one responsible."
tt0037280,Since You Went Away,1944,20 July 1944 (USA),"John Cromwell,Edward F. Cline","Margaret Buell Wilder,Margaret Buell Wilder","Claudette Colbert,Jennifer Jones,Joseph Cotten","Claudette Colbert,Jennifer Jones,Joseph Cotten,Shirley Temple,Monty Woolley,Lionel Barrymore,Robert Walker,Hattie McDaniel,Agnes Moorehead,Alla Nazimova,Albert Bassermann,Gordon Oliver,Keenan Wynn,Guy Madison,Craig Stevens","English,Yiddish",USA,177 min,7.6,"3,244","84 user,17 critic","Drama,Romance,War","Church of the Angels - 1100 Avenue 64, Pasadena, California, USA","While husband Tim is away during World War II, Anne Hilton copes with problems on the homefront. Taking in a lodger, Colonel Smollett, to help make ends meet and dealing with shortages and ..."
tt0030993,You Can't Take It With You,1938,3 November 1938 (France),Frank Capra,"Robert Riskin,George S. Kaufman","Jean Arthur,James Stewart,Lionel Barrymore","Jean Arthur,Lionel Barrymore,James Stewart,Edward Arnold,Mischa Auer,Ann Miller,Spring Byington,Samuel S. Hinds,Donald Meek,H.B. Warner,Halliwell Hobbes,Dub Taylor,Mary Forbes,Lillian Yarbo,Eddie 'Rochester' Anderson","English,Russian",USA,126 min,8.0,"16,739","128 user,44 critic","Comedy,Drama,Romance","Columbia/Sunset Gower Studios - 1438 N. Gower Street, Hollywood, Los Angeles, California, USA",A man from a family of rich snobs becomes engaged to a woman from a good-natured but decidedly eccentric family.
tt0022958,Grand Hotel,1932,11 September 1932 (USA),Edmund Goulding,"Vicki Baum,William Absalom Drake","Greta Garbo,John Barrymore,Joan Crawford","Greta Garbo,John Barrymore,Joan Crawford,Wallace Beery,Lionel Barrymore,Lewis Stone,Jean Hersholt,Robert McWade,Purnell Pratt,Ferdinand Gottschalk,Rafaela Ottiano,Morgan Wallace,Tully Marshall,Frank Conroy,Murray Kinnell","English,Russian",USA,112 min,7.6,"12,150","105 user,74 critic","Drama,Romance","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",A group of very different individuals staying at a luxurious hotel in Berlin deal with each of their respective dramas.
tt0042247,The Big Hangover,1950,26 May 1950 (USA),Norman Krasna,Norman Krasna,"Van Johnson,Elizabeth Taylor,Percy Waram","Van Johnson,Elizabeth Taylor,Percy Waram,Fay Holden,Leon Ames,Edgar Buchanan,Selena Royle,Gene Lockhart,Rosemary DeCamp,Philip Ahn,Gordon Richards,Matt Moore,Pierre Watkin,Russell Hicks",English,USA,82 min,5.8,246,"10 user,1 critic",Comedy,"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",A law school graduate is hired by a top law firm but hides from them a secret about a problem he has--he is so allergic to alcohol that one whiff of it and he passes out like a light.
tt0029146,The Life of Emile Zola,1937,2 October 1937 (USA),William Dieterle,"Norman Reilly Raine,Heinz Herald","Paul Muni,Gale Sondergaard,Joseph Schildkraut","Paul Muni,Gale Sondergaard,Joseph Schildkraut,Gloria Holden,Donald Crisp,Erin O'Brien-Moore,John Litel,Henry O'Neill,Morris Carnovsky,Louis Calhern,Ralph Morgan,Robert Barrat,Vladimir Sokoloff,Grant Mitchell,Harry Davenport",English,USA,116 min,7.3,"4,493","40 user,29 critic","Biography,Drama","Goff Island, Laguna Beach, California, USA",The biopic of the famous French muckraking writer and his involvement in fighting the injustice of the Dreyfuss Affair.
tt0036872,Going My Way,1944,2 October 1944 (Brazil),Leo McCarey,"Frank Butler,Frank Cavett","Bing Crosby,Barry Fitzgerald,Frank McHugh","Bing Crosby,Barry Fitzgerald,Frank McHugh,James Brown,Gene Lockhart,Jean Heather,Porter Hall,Fortunio Bonanova,Eily Malyon,The Robert Mitchell Boy Choir,Risë Stevens",English,USA,126 min,7.3,"6,821","55 user,28 critic","Comedy,Drama,Music","Lakeside Country Club - 4500 W. Lakeside Drive, Toluca Lake, Los Angeles, California, USA","Youthful Father Chuck O'Malley led a colorful life of sports, song, and romance before joining the Roman Catholic clergy, but his level gaze and twinkling eyes make it clear that he knows ..."
tt0107048,Groundhog Day,1993,12 February 1993 (USA),Harold Ramis,"Danny Rubin,Harold Ramis","Bill Murray,Andie MacDowell,Chris Elliott","Bill Murray,Andie MacDowell,Chris Elliott,Stephen Tobolowsky,Brian Doyle-Murray,Marita Geraghty,Angela Paton,Rick Ducommun,Rick Overton,Robin Duke,Carol Bivins,Willie Garson,Ken Hudson Campbell,Les Podewell,Rod Sell","English,French,Italian",USA,101 min,8.1,"393,108","596 user,141 critic","Comedy,Fantasy,Romance","344 Fremont St, Woodstock, Illinois, USA",A weatherman finds himself living the same day over and over again.
tt0120102,Seven Years in Tibet,1997,10 October 1997 (USA),Jean-Jacques Annaud,"Heinrich Harrer,Becky Johnston","Brad Pitt,David Thewlis,BD Wong","Brad Pitt,David Thewlis,BD Wong,Mako,Danny Denzongpa,Victor Wong,Ingeborga Dapkunaite,Jamyang Jamtsho Wangchuk,Lhakpa Tsamchoe,Jetsun Pema,Ama Ashe Dongtse,Sonam Wangchuk,Dorjee Tsering,Ric Young,Ngawang Chojor","English,German,Mandarin,Tibetan,Hindi","USA,UK",136 min,7.0,"89,683","117 user,76 critic","Adventure,Biography,Drama","Campbell River, British Columbia, Canada","True story of Heinrich Harrer, an Austrian mountain climber who became friends with the Dalai Lama at the time of China's takeover of Tibet."
tt0095646,Missing Link,1988,November 1988 (USA),"Carol Hughes,David Hughes","Carol Hughes,David Hughes","Peter Elliott,Michael Gambon,Brian Abrahams","Peter Elliott,Michael Gambon,Brian Abrahams,Clive Ashley,Fred T. Baker,Adrian Brett,David Daley,Jim Dvorak,Dave Holland,Gary Kettel,Mike Kidson,Will Menter,Chris Redsell,Colin Thompson,Andy Warrington",English,USA,91 min,6.2,260,"4 user,2 critic",Adventure,Namibia,"A million years ago in Africa: the last of the ape-humans is on flight from the humans, who killed the rest of his clan. Alone, seeking others of his kind, he traverses steps, deserts and ..."
tt0068762,Jeremiah Johnson,1972,10 September 1972 (Sweden),Sydney Pollack,"Vardis Fisher,Raymond W. Thorp","Robert Redford,Will Geer,Delle Bolton","Robert Redford,Will Geer,Delle Bolton,Josh Albee,Joaquín Martínez,Allyn Ann McLerie,Stefan Gierasch,Richard Angarola,Paul Benedict,Charles Tyner,Jack Colvin,Matt Clark","English,Crow,French",USA,108 min,7.6,"20,054","113 user,28 critic","Adventure,Drama,Western","Kayenta, Arizona, USA","A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by Indians, and proves to be a match for their warriors in one-on-one combat on the early frontier."
tt0080474,Brubaker,1980,20 June 1980 (USA),Stuart Rosenberg,"W.D. Richter,W.D. Richter","Robert Redford,Yaphet Kotto,Morgan Freeman","Robert Redford,Yaphet Kotto,Jane Alexander,Murray Hamilton,David Keith,Morgan Freeman,Matt Clark,Tim McIntire,Richard Ward,Jon Van Ness,M. Emmet Walsh,Albert Salmi,Linda Haynes,Everett McGill,Val Avery",English,USA,131 min,7.1,"10,896","37 user,27 critic",Drama,"Columbus, Ohio, USA",The new warden of a small prison farm in Arkansas tries to clean it up of corruption after initially posing as an inmate.
tt0079100,The Electric Horseman,1979,21 December 1979 (USA),Sydney Pollack,"Robert Garland,Paul Gaer","Robert Redford,Jane Fonda,Valerie Perrine","Robert Redford,Jane Fonda,Valerie Perrine,Willie Nelson,John Saxon,Nicolas Coster,Allan Arbus,Wilford Brimley,Will Hare,Basil Hoffman,Timothy Scott,James Sikking,James Kline,Frank Speiser,Quinn K. Redeker",English,USA,121 min,6.2,"5,212","30 user,15 critic","Comedy,Western,Drama","Santa Clarita, California, USA","Sonny Steele used to be a rodeo star, but his next appearance is to be on a Las Vegas stage, wearing a suit covered in lights, advertising a breakfast cereal. When he finds out they are ..."
tt0090848,The Clan of the Cave Bear,1986,17 January 1986 (USA),Michael Chapman,"Jean M. Auel,John Sayles","Daryl Hannah,Pamela Reed,James Remar","Daryl Hannah,Pamela Reed,James Remar,Thomas G. Waites,John Doolittle,Curtis Armstrong,Martin Doyle,Adel Hammoud,Tony Montanaro,Mike Muscat,John Wardlow,Keith Wardlow,Karen Elizabeth Austin,Barbara Duncan,Gloria Lee",English,USA,98 min,5.3,"4,790","61 user,19 critic","Adventure,Drama,Fantasy","Cathedral Provincial Park, British Columbia, Canada",A young Cro-Magnon woman is raised by Neanderthals.
tt0091396,Legal Eagles,1986,20 June 1986 (USA),Ivan Reitman,"Ivan Reitman,Jim Cash","Robert Redford,Debra Winger,Daryl Hannah","Robert Redford,Debra Winger,Daryl Hannah,Brian Dennehy,Terence Stamp,Steven Hill,David Clennon,John McMartin,Jennifer Dundas,Roscoe Lee Browne,Christine Baranski,Sara Botsford,David Hart,James Hurdle,Gary Howard Klar",English,USA,116 min,5.9,"7,545","34 user,13 critic","Comedy,Crime,Romance","New York City, New York, USA","A New York district attorney works and flirts with his adversary and her kooky artist client, who is on trial for a murder she didn't commit."
caveman,Caveman,1980 1981 1982,"Apr 17, 1981 Limited",Carl Gottlieb,"Rudy De Luca,Carl Gottlieb","Ringo Starr,Dennis Quaid,Shelley Long","Ringo Starr,Dennis Quaid,Shelley Long,Jack Gilford,Cork Hubbert,Mark King,Paco Morayta,Evan C. Kim,Ed Greenberg,Carl Lumbly,Jack Scalici,Erika Carlsson,Gigi Vorgan,Sara López Sierra,Esteban Valdez",English,USA,1 hr. 31 min.,4.3/10,"5,398","50 user,30 critic","Action & Adventure,Musical & Performing Arts,Science Fiction & Fantasy,Comedy","Durango, Mexico","Former Beatles drummer Ringo Starr plays a prehistoric, social outcast who, along with other misfits, forms his own tribe and finds various comic adventures. This spoof is mostly without dialogue besides the expected neanthropic grunt."
tt0454876,Life of Pi,2012,21 November 2012 (USA),Ang Lee,"Yann Martel,David Magee","Suraj Sharma,Irrfan Khan,Adil Hussain","Suraj Sharma,Irrfan Khan,Ayush Tandon,Gautam Belur,Adil Hussain,Tabu,Ayaan Khan,Mohd. Abbas Khaleeli,Vibish Sivakumar,Rafe Spall,Gérard Depardieu,James Saito,Jun Naito,Andrea Di Stefano,Shravanthi Sainath","English,Tamil,French,Japanese,Hindi,Chinese","USA,Taiwan,UK",127 min,8.0,"394,673","739 user,545 critic","Adventure,Drama,Fantasy","Montréal, Québec, Canada","A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger."
tt0245844,The Count of Monte Cristo,2002,25 January 2002 (USA),Kevin Reynolds,"Alexandre Dumas père,Jay Wolpert","Jim Caviezel,Guy Pearce,Richard Harris","Jim Caviezel,Guy Pearce,Richard Harris,James Frain,Dagmara Dominczyk,Michael Wincott,Luis Guzmán,Christopher Adamson,JB Blanc,Guy Carleton,Alex Norton,Barry Cassin,Henry Cavill,Zhara Moufid,Brendan Costello",English,"UK,USA,Ireland",131 min,7.7,"98,697","536 user,136 critic","Action,Adventure,Drama","Ardmore Studios, Herbert Road, Bray, County Wicklow, Ireland","A young man, falsely imprisoned by his jealous 'friend,' escapes and uses a hidden treasure to exact his revenge."
tt0074812,Logan's Run,1976,23 June 1976 (USA),Michael Anderson,"David Zelag Goodman,William F. Nolan","Michael York,Jenny Agutter,Richard Jordan","Michael York,Richard Jordan,Jenny Agutter,Roscoe Lee Browne,Farrah Fawcett,Michael Anderson Jr.,Peter Ustinov,Randolph Roberts,Lara Lindsay,Gary Morgan,Michelle Stacy,Laura Hippe,David Westberg,Camilla Carr,Greg Lewis",English,USA,119 min,6.8,"37,264","241 user,107 critic","Action,Adventure,Romance","Dallas, Texas, USA",An idyllic sci-fi future has one major drawback: life must end at 30.
tt0366627,The Jacket,2005,4 March 2005 (USA),John Maybury,"Tom Bleecker,Marc Rocco","Adrien Brody,Keira Knightley,Daniel Craig","Adrien Brody,Keira Knightley,Kris Kristofferson,Jennifer Jason Leigh,Kelly Lynch,Brad Renfro,Daniel Craig,Steven Mackintosh,Brendan Coyle,Mackenzie Phillips,Laura Marano,Jason Lewis,Richard Dillane,Jonah Lotan,Angel Coulby",English,"USA,Germany",103 min,7.1,"87,390","257 user,161 critic","Drama,Horror,Mystery","Bangour Village Hospital, Dechmont, West Lothian, Scotland, UK","A Gulf war veteran is wrongly sent to a mental institution for insane criminals, where he becomes the object of a Doctor's experiments, and his life is completely affected by them."
1112951-time_machine,The Time Machine,2001 2002 2003,"Mar 8, 2002 Wide","Simon Wells,Gore Verbinski",John Logan,"Guy Pearce,Yancey Arias,Mark Addy","Guy Pearce,Mark Addy,Phyllida Law,Sienna Guillory,Laura Kirk,Josh Stamberg,John W. Momrow,Max Baker,Jeffrey M. Meyer,Jeremy Irons,Alan Young,Myndy Crist,Connie Ray,Orlando Jones,Lennie Loftin",English,USA,,"4.8/10,4.9/10","99,431","614 user,123 critic",Science Fiction & Fantasy,"Albany, New York, USA","The classic science fiction novel by H.G. Wells becomes this big-budget adventure directed by the author's great-grandson Simon Wells. Guy Pearce stars as Alexander Hartdegen, a scientist, professor, and inventor in 1895 New York City who believes that time travel is possible. The sudden and unexpected death of his fiancée spurs Alexander to build a time machine, which he hopes to use in an effort to change the past. When he is unable to change the past, Alexander hurls himself more than 800,000,years into the future, seeking answers about the nature of time, but instead encountering a dystopian world where humanity has divided up into two races, the peaceful Eloi and the subterranean Morlocks. Befriending the beautiful Eloi woman Mara (pop singer Samantha Mumba), Alexander must set out to save her from the underground world of the Morlocks when she is captured by them. Along the way, he is aided by Vox (Orlando Jones), a bio-mechanical being from the 21st century. Ultimately, Alexander makes a shocking discovery about the true nature of the Eloi and Morlocks and decides that the only way to change the future is to alter the present. Due to exhaustion, director Wells was briefly replaced during the last few weeks of production by Gore Verbinski, director of The Mexican (2001). The Time Machine co-stars Jeremy Irons and Mark Addy. ~ Karl Williams, Rovi"
